word_sample_id,word_id,sample_order,sample_sentence
1472,736,2,She chose a balky jacket for the trip.
1473,737,1,He pointed to the ballad on the page.
1474,737,2,The ballad appeared near the end of the story.
1475,738,1,We saw the ballet near the window.
1476,738,2,My friend described the ballet very clearly.
1477,739,1,She put the ballot beside her bag.
1478,739,2,He found a ballot under the chair.
1479,740,1,We need to ban the plan carefully.
1480,740,2,He decided to ban it after the meeting.
1481,741,1,I cleaned the cabinet before dinner.
1482,741,2,The small cabinet fell from the shelf.
1483,742,1,The cable room felt calm and safe.
1484,742,2,She chose a cable jacket for the trip.
1485,743,1,They walked calmly through the quiet hall.
1486,743,2,The student listened calmly to the story.
1487,744,1,We saw the campaign near the window.
1488,744,2,My friend described the campaign very clearly.
1489,745,1,The candidate helped a child near the door.
1490,745,2,A friendly candidate smiled during the meeting.
1491,746,1,The cane was on the wooden table.
1492,746,2,My brother carried the cane to school.
1493,747,1,I cleaned the cannonball before dinner.
1494,747,2,The small cannonball fell from the shelf.
1495,748,1,The canon was part of the story.
1496,748,2,She noticed the canon during the lesson.
1497,749,1,The class discussed the capability after the video.
1498,749,2,This example shows the capability clearly.
1499,750,1,I cleaned the caption before dinner.
1500,750,2,The small caption fell from the shelf.
1501,751,1,The captive detail changed the whole plan.
1502,751,2,She gave a captive answer in class.
1503,752,1,It was a daft day for a walk.
1504,752,2,He gave me a daft smile after class.
1505,753,1,We saw the damn near the window.
1506,753,2,My friend described the damn very clearly.
1507,754,1,The dandelion was part of the story.
1508,754,2,She noticed the dandelion during the lesson.
1509,755,1,It was a darling day for a walk.
1510,755,2,He gave me a darling smile after class.
1511,756,1,We saw the dash near the window.
1512,756,2,My friend described the dash very clearly.
1513,757,1,The data was part of the story.
1514,757,2,She noticed the data during the lesson.
1515,758,1,He pointed to the database on the page.
1516,758,2,The database appeared near the end of the story.
1517,759,1,The dated answer was easy to understand.
1518,759,2,We found a dated place to rest.
1519,760,1,She put the daughter-in-law beside her bag.
1520,760,2,He found a daughter-in-law under the chair.
1521,761,1,He pointed to the dawn on the page.
1522,761,2,The dawn appeared near the end of the story.
1523,762,1,He answered eagerly when the teacher asked.
1524,762,2,The machine moved eagerly across the floor.
1525,763,1,An eagle flew over the mountain.
1526,763,2,The eagle watched the valley from a rock.
1527,764,1,He pointed to the earnings on the page.
1528,764,2,The earnings appeared near the end of the story.
1529,765,1,We saw the ease near the window.
1530,765,2,My friend described the ease very clearly.
1531,766,1,He answered eastward when the teacher asked.
1532,766,2,The machine moved eastward across the floor.
1533,767,1,The team compared the samples ecologically.
1534,767,2,The model reacted ecologically to the new data.
1535,768,1,A young ecologist waited outside the room.
1536,768,2,The ecologist spoke kindly to us.
1537,769,1,The economical detail changed the whole plan.
1538,769,2,She gave an economical answer in class.
1539,770,1,The economist arrived early for work.
1540,770,2,Everyone thanked the economist after lunch.
1541,771,1,We saw an ecstatic pattern in the results.
1542,771,2,His ecstatic style made the story stronger.
1543,772,1,The fabric detail changed the whole plan.
1544,772,2,She gave a fabric answer in class.
1545,773,1,This fabulous example helped the students.
1546,773,2,The report used a fabulous idea clearly.
1547,774,1,The team will facilitate the issue tomorrow.
1548,774,2,I hope to facilitate this skill with practice.
1549,775,1,The facilities was part of the story.
1550,775,2,She noticed the facilities during the lesson.
1551,776,1,He pointed to the factor on the page.
1552,776,2,The factor appeared near the end of the story.
1553,777,1,We saw the faculty near the window.
1554,777,2,My friend described the faculty very clearly.
1555,778,1,The report described the faith clearly.
1556,778,2,We noticed the faith during the project.
1557,779,1,We need to falter the plan carefully.
1558,779,2,He decided to falter it after the meeting.
1559,780,1,We saw the fame near the window.
1560,780,2,My friend described the fame very clearly.
1561,781,1,The system behaved fantastically during the test.
1562,781,2,The result changed fantastically in the study.
1563,782,1,He pointed to the gaiety on the page.
1564,782,2,The gaiety appeared near the end of the story.
1565,783,1,We saw the gambling near the window.
1566,783,2,My friend described the gambling very clearly.
1567,784,1,The gang was part of the story.
1568,784,2,She noticed the gang during the lesson.
1569,785,1,The gangster arrived early for work.
1570,785,2,Everyone thanked the gangster after lunch.
1571,786,1,A young gardener waited outside the room.
1572,786,2,The gardener spoke kindly to us.
1573,787,1,The children like to gasp after school.
1574,787,2,We watched the birds gasp near the trees.
1575,788,1,The gateway was quiet in the morning.
1576,788,2,We found the gateway at the end of the street.
1577,789,1,The gaudy answer was easy to understand.
1578,789,2,We found a gaudy place to rest.
1579,790,1,She gave the painting a long gaze.
1580,790,2,They gaze at the stars every night.
1581,791,1,The gear was on the wooden table.
1582,791,2,My brother carried the gear to school.
1583,792,1,We saw the habitant near the window.
1584,792,2,My friend described the habitant very clearly.
1585,793,1,Hail damaged the old roof.
1586,793,2,The guards hail the king at the gate.
1587,794,1,It was a hairy day for a walk.
1588,794,2,He gave me a hairy smile after class.
1589,795,1,A broken lift was a serious handicap.
1590,795,2,The rule gave each player a handicap.
1591,796,1,The handicraft was part of the story.
1592,796,2,She noticed the handicraft during the lesson.
1593,797,1,The handout was on the wooden table.
1594,797,2,My brother carried the handout to school.
1595,798,1,I cleaned the handrail before dinner.
1596,798,2,The small handrail fell from the shelf.
1597,799,1,She put the hardware beside her bag.
1598,799,2,He found a hardware under the chair.
1599,800,1,It was a harmless day for a walk.
1600,800,2,He gave me a harmless smile after class.
1601,801,1,We saw the harrow near the window.
1602,801,2,My friend described the harrow very clearly.
1603,802,1,The iceman helped a child near the door.
1604,802,2,A friendly iceman smiled during the meeting.
1605,803,1,He pointed to the icon on the page.
1606,803,2,The icon appeared near the end of the story.
1607,804,1,The icy changed the final result.
1608,804,2,The story included a clear icy.
1609,805,1,The system behaved ideally during the test.
1610,805,2,The result changed ideally in the study.
1611,806,1,This identical example helped the students.
1612,806,2,The report used an identical idea clearly.
1613,807,1,The identification changed the final result.
1614,807,2,The story included a clear identification.
1615,808,1,Try to identify the main idea first.
1616,808,2,She wants to identify the reason clearly.
1617,809,1,The class discussed the ideology after the video.
1618,809,2,This example shows the ideology clearly.
1619,810,1,We saw the idiot near the window.
1620,810,2,My friend described the idiot very clearly.
1621,811,1,The idle room felt calm and safe.
1622,811,2,She chose an idle jacket for the trip.
1623,812,1,His jaw hurt after the fall.
1624,812,2,The dog held the toy in its jaw.
1625,813,1,She spoke jealously during the meeting.
1626,813,2,The team worked jealously on the final task.
1627,814,1,The report described the journalism clearly.
1628,814,2,We noticed the journalism during the project.
1629,815,1,He pointed to the judo on the page.
1630,815,2,The judo appeared near the end of the story.
1631,816,1,A young juror waited outside the room.
1632,816,2,The juror spoke kindly to us.
1633,817,1,The jury was part of the story.
1634,817,2,She noticed the jury during the lesson.
1635,818,1,We can justify the problem step by step.
1636,818,2,He began to justify the answer during class.
1637,819,1,We saw the kangaroo near the window.
1638,819,2,My friend described the kangaroo very clearly.
1639,820,1,The karaoke was part of the story.
1640,820,2,She noticed the karaoke during the lesson.
1641,821,1,It was a keen day for a walk.
1642,821,2,He gave me a keen smile after class.
1643,822,1,A young keeper waited outside the room.
1644,822,2,The keeper spoke kindly to us.
1645,823,1,The lamp uses kerosene at night.
1646,823,2,They stored kerosene in a metal can.
1647,824,1,He pointed to the keystroke on the page.
1648,824,2,The keystroke appeared near the end of the story.
1649,825,1,I saw him kneel near the park.
1650,825,2,The crowd waited for the show to kneel.
1651,826,1,The knot was part of the story.
1652,826,2,She noticed the knot during the lesson.
1653,827,1,They walked knowingly through the quiet hall.
1654,827,2,The student listened knowingly to the story.
1655,828,1,The known answer was easy to understand.
1656,828,2,We found a known place to rest.
1657,829,1,They plan to label the problem this week.
1658,829,2,She tried to label the task before dinner.
1659,830,1,It was a lame day for a walk.
1660,830,2,He gave me a lame smile after class.
1661,831,1,The lance changed the final result.
1662,831,2,The story included a clear lance.
1663,832,1,The landing room felt calm and safe.
1664,832,2,She chose a landing jacket for the trip.
1665,833,1,The landlady arrived early for work.
1666,833,2,Everyone thanked the landlady after lunch.
1667,834,1,We saw the landslide near the window.
1668,834,2,My friend described the landslide very clearly.
1669,835,1,The cat slept on her lap.
1670,835,2,He ran one lap around the track.
1671,836,1,The laptop was on the wooden table.
1672,836,2,My brother carried the laptop to school.
1673,837,1,We saw the lark near the window.
1674,837,2,My friend described the lark very clearly.
1675,838,1,She put the laser beside her bag.
1676,838,2,He found a laser under the chair.
1677,839,1,The madam arrived early for work.
1678,839,2,Everyone thanked the madam after lunch.
1679,840,1,A young madame waited outside the room.
1680,840,2,The madame spoke kindly to us.
1681,841,1,The report described the madness clearly.
1682,841,2,We noticed the madness during the project.
1683,842,1,He pointed to the maestro on the page.
1684,842,2,The maestro appeared near the end of the story.
1685,843,1,The team will magnify the issue tomorrow.
1686,843,2,I hope to magnify this skill with practice.
1687,844,1,The malady was part of the story.
1688,844,2,She noticed the malady during the lesson.
1689,845,1,He pointed to the malaria on the page.
1690,845,2,The malaria appeared near the end of the story.
1691,846,1,We shared the mango at lunch.
1692,846,2,The cook used mango in the meal.
1693,847,1,They plan to manipulate the problem this week.
1694,847,2,She tried to manipulate the task before dinner.
1695,848,1,The mansion was quiet in the morning.
1696,848,2,We found the mansion at the end of the street.
1697,849,1,We saw the nano near the window.
1698,849,2,My friend described the nano very clearly.
1699,850,1,The narcissistic detail changed the whole plan.
1700,850,2,She gave a narcissistic answer in class.
1701,851,1,The narrator arrived early for work.
1702,851,2,Everyone thanked the narrator after lunch.
1703,852,1,The plan changed narrowly after lunch.
1704,852,2,She smiled narrowly at the good news.
1705,853,1,She spoke nationwide during the meeting.
1706,853,2,The team worked nationwide on the final task.
1707,854,1,It was a naughty day for a walk.
1708,854,2,He gave me a naughty smile after class.
1709,855,1,We saw a naval pattern in the results.
1710,855,2,His naval style made the story stronger.
1711,856,1,They plan to navigate the problem this week.
1712,856,2,She tried to navigate the task before dinner.
1713,857,1,The class discussed the navigation after the video.
1714,857,2,This example shows the navigation clearly.
1715,858,1,People gathered outside the navy.
1716,858,2,The old navy looked clean and bright.
1717,859,1,The report described the oath clearly.
1718,859,2,We noticed the oath during the project.
1719,860,1,The class discussed the obedience after the video.
1720,860,2,This example shows the obedience clearly.
1721,861,1,The obedient answer was easy to understand.
1722,861,2,We found an obedient place to rest.
1723,862,1,They plan to obey the problem this week.
1724,862,2,She tried to obey the task before dinner.
1725,863,1,This obituary example helped the students.
1726,863,2,The report used an obituary idea clearly.
1727,864,1,The obligation changed the final result.
1728,864,2,The story included a clear obligation.
1729,865,1,The observer helped a child near the door.
1730,865,2,A friendly observer smiled during the meeting.
1731,866,1,We need to obsess the plan carefully.
1732,866,2,He decided to obsess it after the meeting.
1733,867,1,The obsession changed the final result.
1734,867,2,The story included a clear obsession.
1735,868,1,The obsessive detail changed the whole plan.
1736,868,2,She gave an obsessive answer in class.
1737,869,1,He pointed to the pa on the page.
1738,869,2,The pa appeared near the end of the story.
1739,870,1,The packed answer was easy to understand.
1740,870,2,We found a packed place to rest.
1741,871,1,She put the packet beside her bag.
1742,871,2,He found a packet under the chair.
1743,872,1,The pad was on the wooden table.
1744,872,2,My brother carried the pad to school.
1745,873,1,I cleaned the paintbrush before dinner.
1746,873,2,The small paintbrush fell from the shelf.
1747,874,1,She put the pallet beside her bag.
1748,874,2,He found a pallet under the chair.
1749,875,1,The pancake tasted good with tea.
1750,875,2,My sister put the pancake on a plate.
1751,876,1,We saw a pandemic pattern in the results.
1752,876,2,His pandemic style made the story stronger.
1753,877,1,She put the panel beside her bag.
1754,877,2,He found a panel under the chair.
1755,878,1,The papaya tasted good with tea.
1756,878,2,My sister put the papaya on a plate.
1757,879,1,The paperless answer was easy to understand.
1758,879,2,We found a paperless place to rest.
1759,880,1,The report described the qualification clearly.
1760,880,2,We noticed the qualification during the project.
1761,881,1,We need to quantify the plan carefully.
1762,881,2,He decided to quantify it after the meeting.
1763,882,1,The team will quarantine the issue tomorrow.
1764,882,2,I hope to quarantine this skill with practice.
1765,883,1,The children like to quarrel after school.
1766,883,2,We watched the birds quarrel near the trees.
1767,884,1,It was a quarrelsome day for a walk.
1768,884,2,He gave me a quarrelsome smile after class.
1769,885,1,The queer answer was easy to understand.
1770,885,2,We found a queer place to rest.
1771,886,1,The query was part of the story.
1772,886,2,She noticed the query during the lesson.
1773,887,1,It was a quotable day for a walk.
1774,887,2,He gave me a quotable smile after class.
1775,888,1,The quotation changed the final result.
1776,888,2,The story included a clear quotation.
1777,889,1,Please quote clearly before you leave.
1778,889,2,The teacher will quote the class after lunch.
1779,890,1,The class discussed the racism after the video.
1780,890,2,This example shows the racism clearly.
1781,891,1,The racist answer was easy to understand.
1782,891,2,We found a racist place to rest.
1783,892,1,She put the rack beside her bag.
1784,892,2,He found a rack under the chair.
1785,893,1,The radar was on the wooden table.
1786,893,2,My brother carried the radar to school.
1787,894,1,The team will radiate the issue tomorrow.
1788,894,2,I hope to radiate this skill with practice.
1789,895,1,The radical detail changed the whole plan.
1790,895,2,She gave a radical answer in class.
1791,896,1,The team compared the samples radically.
1792,896,2,The model reacted radically to the new data.
1793,897,1,We saw the radium near the window.
1794,897,2,My friend described the radium very clearly.
1795,898,1,She put the rafter beside her bag.
1796,898,2,He found a rafter under the chair.
1797,899,1,The rag was on the wooden table.
1798,899,2,My brother carried the rag to school.
1799,900,1,The potatoes are in a brown sack.
1800,900,2,The company may sack lazy workers.
1801,901,1,They plan to sag the problem this week.
1802,901,2,She tried to sag the task before dinner.
1803,902,1,A wise sage gave calm advice.
1804,902,2,She added sage to the soup.
1805,903,1,I saw him sail near the park.
1806,903,2,The crowd waited for the show to sail.
1807,904,1,The salary detail changed the whole plan.
1808,904,2,She gave a salary answer in class.
1809,905,1,The salesmanship was on the wooden table.
1810,905,2,My brother carried the salesmanship to school.
1811,906,1,A young salesperson waited outside the room.
1812,906,2,The salesperson spoke kindly to us.
1813,907,1,The saleswoman helped a child near the door.
1814,907,2,A friendly saleswoman smiled during the meeting.
1815,908,1,The salon was quiet in the morning.
1816,908,2,We found the salon at the end of the street.
1817,909,1,We saw the salsa near the window.
1818,909,2,My friend described the salsa very clearly.
1819,910,1,The salty room felt calm and safe.
1820,910,2,She chose a salty jacket for the trip.
1821,911,1,The tablecloth was on the wooden table.
1822,911,2,My brother carried the tablecloth to school.
1823,912,1,I cleaned the tabloid before dinner.
1824,912,2,The small tabloid fell from the shelf.
1825,913,1,Put a tack on the notice board.
1826,913,2,The team changed its tack after lunch.
1827,914,1,We need to tackle the plan carefully.
1828,914,2,He decided to tackle it after the meeting.
1829,915,1,The tactile answer was easy to understand.
1830,915,2,We found a tactile place to rest.
1831,916,1,The tag was part of the story.
1832,916,2,She noticed the tag during the lesson.
1833,917,1,The tail was on the wooden table.
1834,917,2,My brother carried the tail to school.
1835,918,1,The team will tame the issue tomorrow.
1836,918,2,I hope to tame this skill with practice.
1837,919,1,She got a light tan at the beach.
1838,919,2,His tan jacket is on the chair.
1839,920,1,It was a tanned day for a walk.
1840,920,2,He gave me a tanned smile after class.
1841,921,1,The ultimate goal is to learn well.
1842,921,2,This is the ultimate test of patience.
1843,922,1,He answered ultimately when the teacher asked.
1844,922,2,The machine moved ultimately across the floor.
1845,923,1,It was an unacceptable day for a walk.
1846,923,2,He gave me an unacceptable smile after class.
1847,924,1,The plan changed unashamedly after lunch.
1848,924,2,She smiled unashamedly at the good news.
1849,925,1,The unattractive detail changed the whole plan.
1850,925,2,She gave an unattractive answer in class.
1851,926,1,It was an unavailable day for a walk.
1852,926,2,He gave me an unavailable smile after class.
1853,927,1,The unaware answer was easy to understand.
1854,927,2,We found an unaware place to rest.
1855,928,1,The unbearable room felt calm and safe.
1856,928,2,She chose an unbearable jacket for the trip.
1857,929,1,It was an unbeatable day for a walk.
1858,929,2,He gave me an unbeatable smile after class.
1859,930,1,The unchanged answer was easy to understand.
1860,930,2,We found an unchanged place to rest.
1861,931,1,The vacant room felt calm and safe.
1862,931,2,She chose a vacant jacket for the trip.
1863,932,1,He pointed to the vaccine on the page.
1864,932,2,The vaccine appeared near the end of the story.
1865,933,1,We saw the valentine near the window.
1866,933,2,My friend described the valentine very clearly.
1867,934,1,The valid room felt calm and safe.
1868,934,2,She chose a valid jacket for the trip.
1869,935,1,She began to vanish when the music started.
1870,935,2,They will vanish outside if the weather is good.
1871,936,1,The vanity changed the final result.
1872,936,2,The story included a clear vanity.
1873,937,1,The report described the variation clearly.
1874,937,2,We noticed the variation during the project.
1875,938,1,It was a varied day for a walk.
1876,938,2,He gave me a varied smile after class.
1877,939,1,I saw him venture near the park.
1878,939,2,The crowd waited for the show to venture.
1879,940,1,The venue was part of the story.
1880,940,2,She noticed the venue during the lesson.
1881,941,1,The class discussed the wage after the video.
1882,941,2,This example shows the wage clearly.
1883,942,1,We saw the waist near the window.
1884,942,2,My friend described the waist very clearly.
1885,943,1,She put the waistcoat beside her bag.
1886,943,2,He found a waistcoat under the chair.
1887,944,1,He pointed to the walkabout on the page.
1888,944,2,The walkabout appeared near the end of the story.
1889,945,1,We saw the walker near the window.
1890,945,2,My friend described the walker very clearly.
1891,946,1,She put the wallboard beside her bag.
1892,946,2,He found a wallboard under the chair.
1893,947,1,The walnut tasted good with tea.
1894,947,2,My sister put the walnut on a plate.
1895,948,1,The warship sailed near the coast.
1896,948,2,A warship appeared in the old photo.
1897,949,1,The wartime was part of the story.
1898,949,2,She noticed the wartime during the lesson.
1899,950,1,He pointed to the wasp on the page.
1900,950,2,The wasp appeared near the end of the story.
1901,951,1,I cleaned the x-ray before dinner.
1902,951,2,The small x-ray fell from the shelf.
1903,952,1,She put the yacht beside her bag.
1904,952,2,He found a yacht under the chair.
1905,953,1,She began to yawn when the music started.
1906,953,2,They will yawn outside if the weather is good.
1907,954,1,I saw him yearn near the park.
1908,954,2,The crowd waited for the show to yearn.
1909,955,1,They plan to yield the problem this week.
1910,955,2,She tried to yield the task before dinner.
1911,956,1,It was a youthful day for a walk.
1912,956,2,He gave me a youthful smile after class.
1913,957,1,The yummy answer was easy to understand.
1914,957,2,We found a yummy place to rest.
1915,958,1,The zebra was part of the story.
1916,958,2,She noticed the zebra during the lesson.
1917,959,1,The zip on my bag is broken.
1918,959,2,Please zip the file before sending it.
1919,960,1,We saw the zoom near the window.
1920,960,2,My friend described the zoom very clearly.
1921,961,1,The children like to abound after school.
1922,961,2,We watched the birds abound near the trees.
1923,962,1,The class discussed the abstraction after the video.
1924,962,2,This example shows the abstraction clearly.
1925,963,1,I was accustomed when I heard the news.
1926,963,2,They seemed accustomed at the end of the day.
1927,964,1,The acidic detail changed the whole plan.
1928,964,2,She gave an acidic answer in class.
1929,965,1,This acoustic example helped the students.
1930,965,2,The report used an acoustic idea clearly.
1931,966,1,The report explained the change acoustically.
1932,966,2,The room was designed acoustically for better sound.
1933,967,1,The report described the acoustics clearly.
1934,967,2,We noticed the acoustics during the project.
1935,968,1,The farmer owns one acre of land.
1936,968,2,They planted corn on the acre.
1937,969,1,She spoke acutely during the meeting.
1938,969,2,The team worked acutely on the final task.
1939,970,1,The garden will adjoin the school yard.
1940,970,2,Two small rooms adjoin the kitchen.
1941,971,1,This adjoining example helped the students.
1942,971,2,The report used an adjoining idea clearly.
1943,972,1,We saw an adjustable pattern in the results.
1944,972,2,His adjustable style made the story stronger.
1945,973,1,She spoke baldly during the meeting.
1946,973,2,The team worked baldly on the final task.
1947,974,1,We need to batter the plan carefully.
1948,974,2,He decided to batter it after the meeting.
1949,975,1,We saw a battered pattern in the results.
1950,975,2,His battered style made the story stronger.
1951,976,1,The bearded detail changed the whole plan.
1952,976,2,She gave a bearded answer in class.
1953,977,1,She spoke beforehand during the meeting.
1954,977,2,The team worked beforehand on the final task.
1955,978,1,We saw a beguiling pattern in the results.
1956,978,2,His beguiling style made the story stronger.
1957,979,1,They walked beguilingly through the quiet hall.
1958,979,2,The student listened beguilingly to the story.
1959,980,1,The plan changed believably after lunch.
1960,980,2,She smiled believably at the good news.
1961,981,1,We saw a benign pattern in the results.
1962,981,2,His benign style made the story stronger.
1963,982,1,He answered benignly when the teacher asked.
1964,982,2,The machine moved benignly across the floor.
1965,983,1,We need to bequeath the plan carefully.
1966,983,2,He decided to bequeath it after the meeting.
1967,984,1,We shared the calorie at lunch.
1968,984,2,The cook used calorie in the meal.
1969,985,1,The candid detail changed the whole plan.
1970,985,2,She gave a candid answer in class.
1971,986,1,He answered candidly when the teacher asked.
1972,986,2,The machine moved candidly across the floor.
1973,987,1,I cleaned the canoe before dinner.
1974,987,2,The small canoe fell from the shelf.
1975,988,1,The carpenter helped a child near the door.
1976,988,2,A friendly carpenter smiled during the meeting.
1977,989,1,The class discussed the carpentry after the video.
1978,989,2,This example shows the carpentry clearly.
1979,990,1,The carrier changed the final result.
1980,990,2,The story included a clear carrier.
1981,991,1,The report described the cavity clearly.
1982,991,2,We noticed the cavity during the project.
1983,992,1,This ceaseless example helped the students.
1984,992,2,The report used a ceaseless idea clearly.
1985,993,1,She spoke ceaselessly during the meeting.
1986,993,2,The team worked ceaselessly on the final task.
1987,994,1,The report described the cessation clearly.
1988,994,2,We noticed the cessation during the project.
1989,995,1,The team compared the samples chaotically.
1990,995,2,The model reacted chaotically to the new data.
1991,996,1,The plan changed damply after lunch.
1992,996,2,She smiled damply at the good news.
1993,997,1,They waited near the darkroom after lunch.
1994,997,2,She took a photo of the darkroom in town.
1995,998,1,We need to daunt the plan carefully.
1996,998,2,He decided to daunt it after the meeting.
1997,999,1,We saw a daunting pattern in the results.
1998,999,2,His daunting style made the story stronger.
1999,1000,1,The children like to daydream after school.
2000,1000,2,We watched the birds daydream near the trees.
2001,1001,1,She began to debut when the music started.
2002,1001,2,They will debut outside if the weather is good.
2003,1002,1,The deceit changed the final result.
2004,1002,2,The story included a clear deceit.
2005,1003,1,The report described the degradation clearly.
2006,1003,2,We noticed the degradation during the project.
2007,1004,1,We need to degrade the plan carefully.
2008,1004,2,He decided to degrade it after the meeting.
2009,1005,1,We saw a degrading pattern in the results.
2010,1005,2,His degrading style made the story stronger.
2011,1006,1,The report described the demise clearly.
2012,1006,2,We noticed the demise during the project.
2013,1007,1,The class discussed the demo after the video.
2014,1007,2,This example shows the demo clearly.
2015,1008,1,We saw an eccentric pattern in the results.
2016,1008,2,His eccentric style made the story stronger.
2017,1009,1,The system behaved eccentrically during the test.
2018,1009,2,The result changed eccentrically in the study.
2019,1010,1,This eclectic example helped the students.
2020,1010,2,The report used an eclectic idea clearly.
2021,1011,1,The report explained the change eclectically.
2022,1011,2,The room was designed eclectically for better sound.
2023,1012,1,The system behaved ecstatically during the test.
2024,1012,2,The result changed ecstatically in the study.
2025,1013,1,This effortless example helped the students.
2026,1013,2,The report used an effortless idea clearly.
2027,1014,1,The ego changed the final result.
2028,1014,2,The story included a clear ego.
2029,1015,1,The elaborate detail changed the whole plan.
2030,1015,2,She gave an elaborate answer in class.
2031,1016,1,The class discussed the elaboration after the video.
2032,1016,2,This example shows the elaboration clearly.
2033,1017,1,We saw an elastic pattern in the results.
2034,1017,2,His elastic style made the story stronger.
2035,1018,1,They plan to elevate the problem this week.
2036,1018,2,She tried to elevate the task before dinner.
2037,1019,1,The class discussed the elevation after the video.
2038,1019,2,This example shows the elevation clearly.
2039,1020,1,The plan changed fabulously after lunch.
2040,1020,2,She smiled fabulously at the good news.
2041,1021,1,The facial detail changed the whole plan.
2042,1021,2,She gave a facial answer in class.
2043,1022,1,The class discussed the facilitation after the video.
2044,1022,2,This example shows the facilitation clearly.
2045,1023,1,The faction changed the final result.
2046,1023,2,The story included a clear faction.
2047,1024,1,The fanatic detail changed the whole plan.
2048,1024,2,She gave a fanatic answer in class.
2049,1025,1,The team compared the samples fanatically.
2050,1025,2,The model reacted fanatically to the new data.
2051,1026,1,We saw a fanciful pattern in the results.
2052,1026,2,His fanciful style made the story stronger.
2053,1027,1,The report described the farce clearly.
2054,1027,2,We noticed the farce during the project.
2055,1028,1,The class discussed the fatality after the video.
2056,1028,2,This example shows the fatality clearly.
2057,1029,1,The fatigue changed the final result.
2058,1029,2,The story included a clear fatigue.
2059,1030,1,The ferocious detail changed the whole plan.
2060,1030,2,She gave a ferocious answer in class.
2061,1031,1,They walked ferociously through the quiet hall.
2062,1031,2,The student listened ferociously to the story.
2063,1032,1,I cleaned the gadget before dinner.
2064,1032,2,The small gadget fell from the shelf.
2065,1033,1,She spoke gamely during the meeting.
2066,1033,2,The team worked gamely on the final task.
2067,1034,1,She began to gape when the music started.
2068,1034,2,They will gape outside if the weather is good.
2069,1035,1,I cleaned the gem before dinner.
2070,1035,2,The small gem fell from the shelf.
2071,1036,1,The report described the genome clearly.
2072,1036,2,We noticed the genome during the project.
2073,1037,1,This geological example helped the students.
2074,1037,2,The report used a geological idea clearly.
2075,1038,1,The report explained the change geologically.
2076,1038,2,The room was designed geologically for better sound.
2077,1039,1,They walked ghostly through the quiet hall.
2078,1039,2,The student listened ghostly to the story.
2079,1040,1,The class discussed the gig after the video.
2080,1040,2,This example shows the gig clearly.
2081,1041,1,The team will glean the issue tomorrow.
2082,1041,2,I hope to glean this skill with practice.
2083,1042,1,She felt glum before the test.
2084,1042,2,He looked glum after the phone call.
2085,1043,1,We need to hack the plan carefully.
2086,1043,2,He decided to hack it after the meeting.
2087,1044,1,I saw him haggle near the park.
2088,1044,2,The crowd waited for the show to haggle.
2089,1045,1,They plan to harass the problem this week.
2090,1045,2,She tried to harass the task before dinner.
2091,1046,1,The class discussed the harassment after the video.
2092,1046,2,This example shows the harassment clearly.
2093,1047,1,We saw a headstrong pattern in the results.
2094,1047,2,His headstrong style made the story stronger.
2095,1048,1,She put the hedgehog beside her bag.
2096,1048,2,He found a hedgehog under the chair.
2097,1049,1,The class discussed the heifer after the video.
2098,1049,2,This example shows the heifer clearly.
2099,1050,1,The team will heighten the issue tomorrow.
2100,1050,2,I hope to heighten this skill with practice.
2101,1051,1,"The road was closed, hence the delay."
2102,1051,2,"He forgot his ticket, hence the problem."
2103,1052,1,The heroine arrived early for work.
2104,1052,2,Everyone thanked the heroine after lunch.
2105,1053,1,I saw him hibernate near the park.
2106,1053,2,The crowd waited for the show to hibernate.
2107,1054,1,The immense detail changed the whole plan.
2108,1054,2,She gave an immense answer in class.
2109,1055,1,They walked immensely through the quiet hall.
2110,1055,2,The student listened immensely to the story.
2111,1056,1,The team will immortalize the issue tomorrow.
2112,1056,2,I hope to immortalize this skill with practice.
2113,1057,1,The report described the imp clearly.
2114,1057,2,We noticed the imp during the project.
2115,1058,1,We need to impede the plan carefully.
2116,1058,2,He decided to impede it after the meeting.
2117,1059,1,The impediment changed the final result.
2118,1059,2,The story included a clear impediment.
2119,1060,1,The impersonal detail changed the whole plan.
2120,1060,2,She gave an impersonal answer in class.
2121,1061,1,The team compared the samples impersonally.
2122,1061,2,The model reacted impersonally to the new data.
2123,1062,1,The team will impersonate the issue tomorrow.
2124,1062,2,I hope to impersonate this skill with practice.
2125,1063,1,The report described the impersonation clearly.
2126,1063,2,We noticed the impersonation during the project.
2127,1064,1,The impersonator arrived early for work.
2128,1064,2,Everyone thanked the impersonator after lunch.
2129,1065,1,We saw an impervious pattern in the results.
2130,1065,2,His impervious style made the story stronger.
2131,1066,1,He wore a red jersey at the match.
2132,1066,2,The jersey had his name on the back.
2133,1067,1,The class discussed the jurisdiction after the video.
2134,1067,2,This example shows the jurisdiction clearly.
2135,1068,1,The plan changed justly after lunch.
2136,1068,2,She smiled justly at the good news.
2137,1069,1,The juvenile detail changed the whole plan.
2138,1069,2,She gave a juvenile answer in class.
2139,1070,1,This knowledgeable example helped the students.
2140,1070,2,The report used a knowledgeable idea clearly.
2141,1071,1,I saw him lapse near the park.
2142,1071,2,The crowd waited for the show to lapse.
2143,1072,1,The latent detail changed the whole plan.
2144,1072,2,She gave a latent answer in class.
2145,1073,1,This lavatory example helped the students.
2146,1073,2,The report used a lavatory idea clearly.
